Course Name,Course,Schedule,Course Title,First Name,Last Name,Term,InvitedCount,RespondentCount,%ResponseRatio,"Excluding class sessions, estimate the average number of hours per week spent in preparation or review. - Mean","Overall, did the instructor convey the course material clearly? - Mean","Overall, did the instructor convey the course material in an interesting way? - Mean","Did you take away useful tools, concepts, and/or insights from this course? - Mean",How much did you get out of this course? - Mean,Would you recommend this course to other students? - Mean
37907 50,37907,50,Behavioral Science Research Methods in Marketing,Oleg,Urminsky,Spring 2023,12,6,50,4.3,4.8,4.8,4.8,4.8,4.7
31002 81,31002,81,Leadership Exploration and Development,Robert Ward,Vishny,Spring 2023,60,31,51.7,2.1,4.3,4.2,4.3,4.1,4.1
31702 01,31702,1,Leadership Effectiveness and Development (LEAD) Lab,Robert Ward,Vishny,Spring 2023,40,11,27.5,2,4.6,4.5,4.8,4.7,4.6
35000 01,35000,1,Investments,Michael,Weber,Spring 2023,65,24,36.9,5,3.5,3.4,3.7,3.2,3
35000 02,35000,2,Investments,Michael,Weber,Spring 2023,62,15,24.2,3.9,3.7,3.7,3.9,3.4,3.3
35000 81,35000,81,Investments,Michael,Weber,Spring 2023,63,26,41.3,6,3.8,3.9,4.1,3.8,3.7
30118 01,30118,1,Taxes and Business Strategy,Ira,Weiss,Spring 2023,62,46,74.2,4.1,4.8,4.8,4.7,4.7,4.7
30118 02,30118,2,Taxes and Business Strategy,Ira,Weiss,Spring 2023,61,32,52.5,4.2,4.8,4.8,4.8,4.5,4.6
30118 85,30118,85,Taxes and Business Strategy,Ira,Weiss,Spring 2023,46,32,69.6,5.1,4.5,4.6,4.6,4.5,4.6
38102 81,38102,81,Persuasion II,Hal,Weitzman,Spring 2023,16,12,75,2.8,4.8,4.8,4.8,4.5,4.8
38105 01,38105,1,Advanced Negotiations,George,Wu,Spring 2023,40,9,22.5,2.9,4.7,4.9,4.9,4.8,5
38105 02,38105,2,Advanced Negotiations,George,Wu,Spring 2023,39,10,25.6,3.4,4.3,4.5,4.3,4.1,4.5
38105 85,38105,85,Advanced Negotiations,George,Wu,Spring 2023,26,8,30.8,3.5,4.6,4.9,4.6,4.4,4.5
35123 01,35123,1,The FinTech Revolution,Luigi G,Zingales,Spring 2023,18,10,55.6,4.6,4.6,4.5,4.8,4.7,4.8
35123 85,35123,85,The FinTech Revolution,Luigi G,Zingales,Spring 2023,11,7,63.6,4.6,4.6,4.7,4.6,4.6,4.6
34101 01,34101,1,Entrepreneurial Finance and Private Equity,Eric,Zwick,Spring 2023,39,16,41,4.4,3.9,4.1,4.3,3.9,3.8
34101 81,34101,81,Entrepreneurial Finance and Private Equity,Eric,Zwick,Spring 2023,27,16,59.3,5.2,4.1,4,4,3.8,3.8
30000 81,30000,81,Financial Accounting,Matthias,Breuer,Spring 2024,52,40,76.9,4.4,4.7,4.8,4.8,4.6,4.6
30000 85,30000,85,Financial Accounting,Matthias,Breuer,Spring 2024,39,26,66.7,5.3,4.5,4.5,4.5,4.5,4.3
30001 01,30001,1,Cost Analysis and Internal Controls,Christopher,Stewart,Spring 2024,62,39,62.9,4.7,4.7,4.5,4.6,4.4,4.4
30001 02,30001,2,Cost Analysis and Internal Controls,Christopher,Stewart,Spring 2024,63,29,46,4.4,4.5,4.2,4.4,4.2,4.3
30001 81,30001,81,Cost Analysis and Internal Controls,Christopher,Stewart,Spring 2024,59,28,47.5,4.8,4.8,4.5,4.6,4.5,4.5
30118 01,30118,1,Taxes and Business Strategy,Anthony,Welsch,Spring 2024,56,36,64.3,3.5,4.3,4,4.4,4.1,4.1
30121 01,30121,1,Accounting for Entrepreneurship:  From Start Up to IPO,Philip,Berger,Spring 2024,62,21,33.9,4,4.7,4.4,4.8,4.5,4.6
30121 02,30121,2,Accounting for Entrepreneurship:  From Start Up to IPO,Philip,Berger,Spring 2024,67,29,43.3,4.2,4.5,3.9,4.6,4.3,4.3
30121 81,30121,81,Accounting for Entrepreneurship:  From Start Up to IPO,Philip,Berger,Spring 2024,23,8,34.8,4.4,4.6,4.6,4.8,4.8,4.6
30122 01,30122,1,Deal Structuring and Financial Reporting Implications,Haresh B,Sapra,Spring 2024,39,21,53.8,8.8,4.3,4.3,4.7,4.7,4.4
30122 81,30122,81,Deal Structuring and Financial Reporting Implications,Haresh B,Sapra,Spring 2024,17,14,82.4,6.8,4.6,4.4,4.7,4.6,4.6
30130 01,30130,1,Financial Statement Analysis,John Roderick,Hand,Spring 2024,65,27,41.5,8.9,4.6,4.9,4.5,4.4,4.3
30131 85,30131,85,Adv Fin Analysis & Valuation,Thomas,Rauter,Spring 2024,51,32,62.7,7.3,4.6,4.5,4.7,4.6,4.5
30133 01,30133,1,Navigating the ESG Landscape: Sustainability Information and Analysis,Hans,Christensen,Spring 2024,65,13,20,2.8,4.2,4.1,4.1,3.7,3.8
31002 81,31002,81,Leadership Exploration and Development,Robert Ward,Vishny,Spring 2024,51,42,82.4,1.4,4.5,4.3,4.3,4,4.1
31401 02,31401,2,Interpersonal Dynamics,Darryl,Pure,Spring 2024,12,5,41.7,4.6,4.6,4.4,4.8,4.8,4.8
31401 03,31401,3,Interpersonal Dynamics,Lisa,Stefanac,Spring 2024,11,5,45.5,4,5,5,5,4.8,4.8
31401 04,31401,4,Interpersonal Dynamics,Christine,Carpenter,Spring 2024,12,9,75,4.3,5,4.6,5,4.9,5
31401 06,31401,6,Interpersonal Dynamics,Elizabeth,Raphling,Spring 2024,12,6,50,4.5,4.8,4.7,5,5,5
31401 07,31401,7,Interpersonal Dynamics,Swati,Bharteey,Spring 2024,12,6,50,5.8,5,5,5,5,5
31401 81,31401,81,Interpersonal Dynamics,Lisa,Stefanac,Spring 2024,12,12,100,3.8,5,4.9,5,4.9,5
31401 82,31401,82,Interpersonal Dynamics,Elizabeth,Raphling,Spring 2024,11,6,54.5,4,4.8,4.8,4.7,4.5,4.7
31401 83,31401,83,Interpersonal Dynamics,Hugh,Cole,Spring 2024,12,6,50,5.2,4.7,4.8,4.8,4.8,5
31402 01,31402,1,Leadership Practicum,Christopher,Collins,Spring 2024,19,12,63.2,2.7,4.6,4.6,4.5,4.4,4.3
31403 01,31403,1,Leadership Studio,Harry L,Davis,Spring 2024,27,9,33.3,3,4.6,4.4,3.8,3.4,3.4
31403 01,31403,1,Leadership Studio,Nancy,Tennant,Spring 2024,27,9,33.3,3,4.4,4.3,3.8,3.4,3.4
31403 81,31403,81,Leadership Studio,Harry L,Davis,Spring 2024,29,19,65.5,3.7,4.7,4.7,4.7,4.4,4.4
31403 81,31403,81,Leadership Studio,Nancy,Tennant,Spring 2024,29,19,65.5,3.7,4.7,4.7,4.7,4.4,4.4
31404 81,31404,81,Leadership Lab,Betsy,Sobiech,Spring 2024,28,14,50,4.2,4.7,4.8,4.4,4.4,4.4
33001 81,33001,81,Microeconomics,Andrew,McClellan,Spring 2024,44,15,34.1,4.1,4.2,3.9,4.1,3.9,3.9
33001 85,33001,85,Microeconomics,Andrew,McClellan,Spring 2024,30,17,56.7,4.8,4.6,4.2,4.2,4,4.1
33032 01,33032,1,Managing the Workplace,Canice,Prendergast,Spring 2024,69,28,40.6,3,4.5,4.5,4.5,4.4,4.6
33032 02,33032,2,Managing the Workplace,Canice,Prendergast,Spring 2024,67,28,41.8,3,4.4,4.6,4.5,4.3,4.4
33032 81,33032,81,Managing the Workplace,Canice,Prendergast,Spring 2024,68,27,39.7,3.4,4.4,4.4,4.5,4.3,4.3
33050 01,33050,1,Macroeconomics and the Business Environment,Joseph,Vavra,Spring 2024,49,20,40.8,3.4,4.3,4,4.3,4,3.8
33050 02,33050,2,Macroeconomics and the Business Environment,Joseph,Vavra,Spring 2024,28,13,46.4,4.8,4.2,4.1,4.6,4.2,4.3
33050 81,33050,81,Macroeconomics and the Business Environment,Joseph,Vavra,Spring 2024,45,24,53.3,3.9,4.7,4.4,4.7,4.5,4.5
33250 01,33250,1,Perspectives on Capitalism,Robert H,Gertner,Spring 2024,102,36,35.3,6.5,4.3,4.4,4.5,4.4,4.4
33250 81,33250,81,Perspectives on Capitalism,Robert H,Gertner,Spring 2024,31,13,41.9,8.5,4.7,4.6,4.5,4.6,4.5
33305 01,33305,1,The Firm and the Non-Market Environment,Marianne,Bertrand,Spring 2024,68,27,39.7,4.4,4.6,4.5,4.4,4.3,4.2
33305 02,33305,2,The Firm and the Non-Market Environment,Marianne,Bertrand,Spring 2024,68,25,36.8,4.4,4.3,4.5,4.3,4.3,4.4
33305 81,33305,81,The Firm and the Non-Market Environment,Marianne,Bertrand,Spring 2024,67,25,37.3,4.7,4.6,4.4,4.3,4.2,4.3
33320 81,33320,81,Financing the Grid: Valuing Transmission & Storage Capacity,Kevin,Murphy,Spring 2024,29,10,34.5,4.5,4,3.7,3.9,3.8,3.7
33320 81,33320,81,Financing the Grid: Valuing Transmission & Storage Capacity,David,Mordecai,Spring 2024,29,10,34.5,4.5,3.1,3.6,3.9,3.8,3.7
33320 81,33320,81,Financing the Grid: Valuing Transmission & Storage Capacity,John,Birge,Spring 2024,29,10,34.5,4.5,3.8,3.5,3.9,3.8,3.7
33350 01,33350,1,Health Economics,Matthew,Notowidigdo,Spring 2024,55,34,61.8,6.2,4.9,4.9,4.7,4.6,4.7
33350 81,33350,81,Health Economics,Matthew,Notowidigdo,Spring 2024,43,22,51.2,4.6,4.7,4.5,4.5,4.5,4.6
33401 01,33401,1,Money and Banking,Randall S,Kroszner,Spring 2024,62,27,43.5,4.5,4.3,4,4.4,4.3,4.1
33401 02,33401,2,Money and Banking,Randall S,Kroszner,Spring 2024,64,27,42.2,4.8,4.2,4.1,4.2,4,4.1
33401 81,33401,81,Money and Banking,Randall S,Kroszner,Spring 2024,61,19,31.1,4.2,4.8,4.4,4.5,4.4,4.5
33451 81,33451,81,Real Estate Investments II,Joseph,Pagliari Jr.,Spring 2024,26,11,42.3,2.7,3.9,3.5,4.3,4.1,3.5
33451 85,33451,85,Real Estate Investments II,Joseph,Pagliari Jr.,Spring 2024,15,6,40,6.2,4.5,4.2,4.7,4.5,4.3
33520 01,33520,1,The Wealth of Nations,Chang-Tai,Hsieh,Spring 2024,56,12,21.4,4.8,2.8,3.4,3.6,3,2.9
33520 81,33520,81,The Wealth of Nations,Chang-Tai,Hsieh,Spring 2024,60,19,31.7,4.3,3.6,3.9,3.6,3.4,3.5
33520 85,33520,85,The Wealth of Nations,Chang-Tai,Hsieh,Spring 2024,59,16,27.1,3.6,3.5,3.7,3.6,3.3,3.3
34101 01,34101,1,Entrepreneurial Finance and Private Equity,Eric,Zwick,Spring 2024,46,18,39.1,4.6,4.6,4.4,4.4,4.3,4.4
34101 81,34101,81,Entrepreneurial Finance and Private Equity,Eric,Zwick,Spring 2024,20,6,30,4.7,4.5,3.8,4.2,3.7,4
34102 01,34102,1,New Venture Strategy,Gregory,Bunch,Spring 2024,57,37,64.9,5.7,4.5,4.8,4.5,4.2,4.4
34102 81,34102,81,New Venture Strategy,Jeremie,Bacon,Spring 2024,16,14,87.5,2.9,4.7,4.8,4.9,4.9,4.9
34103 01,34103,1,Building the New Venture,Alexandra,Breuer,Spring 2024,19,16,84.2,6.6,4.5,4.4,4.6,4.5,4.3
34103 85,34103,85,Building the New Venture,Daniel,Sachs,Spring 2024,30,9,30,4.8,4.3,4.2,4.3,4,3.7
34104 01,34104,1,Special Topics in Entrepreneurship: Developing a New Venture (New Venture Challenge),Steven Neil,Kaplan,Spring 2024,26,13,50,16.2,4.3,4.2,4.7,4.5,4.7
34104 81,34104,81,Special Topics in Entrepreneurship: Developing a New Venture (New Venture Challenge),Mark,Tebbe,Spring 2024,35,17,48.6,14.1,4.6,4.6,4.6,4.6,4.5
34106 01,34106,1,Commercializing Innovation: Tools to Research and Analyze Private Enterprises,Scott F,Meadow,Spring 2024,51,18,35.3,8.3,4.8,4.9,4.9,4.9,4.8
34106 85,34106,85,Commercializing Innovation: Tools to Research and Analyze Private Enterprises,Scott F,Meadow,Spring 2024,53,21,39.6,11.8,5,5,5,5,5
34108 01,34108,1,Innovation Leadership,James,Janega,Spring 2024,20,16,80,3.3,4,4.4,4.4,4,3.8
34111 01,34111,1,Entrepreneurial Selling,Michael,Alter,Spring 2024,42,34,81,4.4,4.9,4.8,4.9,4.6,4.7
34111 81,34111,81,Entrepreneurial Selling,Michael,Alter,Spring 2024,37,32,86.5,4.5,4.7,4.6,4.5,4.3,4.3
34115 81,34115,81,New Social Ventures,Robert H,Gertner,Spring 2024,15,5,33.3,15.6,4.8,4.8,4.8,4.6,4.4
34205 81,34205,81,Life Sciences: Innovation and Finance,Joshua,Fairbank,Spring 2024,65,28,43.1,4.2,3.9,4.4,4.2,4,4.1
34219 01,34219,1,Institutional Private Capital Investing,Stefan,Hepp,Spring 2024,52,30,57.7,5.6,3.8,3.5,4.1,3.8,3.5
34219 85,34219,85,Institutional Private Capital Investing,Stefan,Hepp,Spring 2024,33,15,45.5,5,4.5,4.1,4.5,4.4,4.3
34220 81,34220,81,Advanced New Venture Strategy Workshop,James,Schrager,Spring 2024,38,12,31.6,3.3,4.8,4.8,4.7,4.6,4.7
34702 81,34702,81,Private Equity/Venture Capital Lab,Christopher,Mcgowan,Spring 2024,35,29,82.9,14.4,4.9,4.8,4.9,4.7,4.8
34702 82,34702,82,Private Equity/Venture Capital Lab,Jason,Heltzer,Spring 2024,33,31,93.9,20.4,4.9,4.8,4.8,4.6,4.8
35000 01,35000,1,Investments,Michael,Weber,Spring 2024,63,20,31.7,5.1,4.1,3.9,4.1,3.7,3.9
35000 02,35000,2,Investments,John,Heaton,Spring 2024,65,17,26.2,4.8,3.9,3.9,4.1,3.6,3.7
35000 81,35000,81,Investments,Michael,Weber,Spring 2024,62,20,32.3,5.5,4.3,4.2,4.3,4,3.8
35120 01,35120,1,Portfolio Management,Lubos,Pastor,Spring 2024,49,31,63.3,5.8,4.8,4.9,4.8,4.8,4.9
35120 02,35120,2,Portfolio Management,Lubos,Pastor,Spring 2024,49,24,49,5.1,4.7,4.9,4.8,4.7,4.6
35120 85,35120,85,Portfolio Management,Lubos,Pastor,Spring 2024,50,30,60,5.3,4.7,4.7,4.7,4.6,4.8
35123 01,35123,1,The FinTech Revolution,Luigi G,Zingales,Spring 2024,57,16,28.1,3.6,4.3,4.3,4.4,4.3,4.2
35123 81,35123,81,The FinTech Revolution,Luigi G,Zingales,Spring 2024,53,20,37.7,3.6,3.7,3.8,4,3.8,3.6
35130 81,35130,81,Fixed Income Asset Pricing,John,Heaton,Spring 2024,23,8,34.8,10.8,4.3,4.1,4.6,4.1,3.6
35135 01,35135,1,"Blockchain, Cryptocurrencies, and Web3",Anup,Malani,Spring 2024,32,6,18.8,3.3,4.2,3.7,3.5,3.7,3.7
35135 01,35135,1,"Blockchain, Cryptocurrencies, and Web3",Anthony,Zhang,Spring 2024,32,6,18.8,3.3,4,3.8,3.5,3.7,3.7
35200 01,35200,1,Corporation Finance,Pascal,Noel,Spring 2024,64,27,42.2,3.9,4.6,4,4.4,4.2,4.1
35200 02,35200,2,Corporation Finance,Pascal,Noel,Spring 2024,64,26,40.6,4.3,4.7,4.5,4.5,4.3,4.3
35200 81,35200,81,Corporation Finance,Pascal,Noel,Spring 2024,58,25,43.1,4.3,4.4,4.1,4.4,4.2,4.2
35201 01,35201,1,Cases in Financial Management,Laura,Born,Spring 2024,65,35,53.8,5.9,4.9,4.9,4.9,4.9,4.9
35201 81,35201,81,Cases in Financial Management,Joshua,Pierce,Spring 2024,42,16,38.1,5.7,4.3,4.3,4.3,4.3,4.3
35225 01,35225,1,Crony Capitalism,Luigi G,Zingales,Spring 2024,32,12,37.5,3.5,3.8,3.8,3.5,3.6,3.7
36106 01,36106,1,Managerial Decision Modeling,Philipp,Afeche,Spring 2024,30,18,60,6.1,4.5,4.2,4.3,4.2,4.3
36106 02,36106,2,Managerial Decision Modeling,Philipp,Afeche,Spring 2024,41,14,34.1,5.4,4.2,4,4.1,3.9,3.9
36109 01,36109,1,Advanced Decision Models with Python,Donald D,Eisenstein,Spring 2024,28,13,46.4,5.8,4.2,4.4,4.5,4.3,4.4
36109 02,36109,2,Advanced Decision Models with Python,Donald D,Eisenstein,Spring 2024,27,15,55.6,5.2,4.5,4.6,4.8,4.5,4.6
36109 81,36109,81,Advanced Decision Models with Python,Donald D,Eisenstein,Spring 2024,26,8,30.8,3.4,4.8,4.9,4.8,4.8,4.9
36110 01,36110,1,Application Development,Raghuveera,Betina,Spring 2024,30,8,26.7,10.5,4.4,4.1,4.4,4.4,4
36110 81,36110,81,Application Development,Raghuveera,Betina,Spring 2024,23,7,30.4,9.3,4.7,4.7,4.9,4.9,4.6
36922 50,36922,50,"Online Learning, Operations, and Electronic Markets",Rad,Niazadeh,Spring 2024,11,6,54.5,5.8,4.5,4.8,4.8,4.8,4.7
37000 01,37000,1,Marketing Strategy,Stephanie,Smith,Spring 2024,37,15,40.5,3.7,4.6,4.1,4.1,4,3.9
37000 02,37000,2,Marketing Strategy,Stephanie,Smith,Spring 2024,27,10,37,4.3,4.6,4.6,4.3,4,4.1
37000 85,37000,85,Marketing Strategy,Christopher,Krohn,Spring 2024,35,19,54.3,5.4,5,5,4.9,4.8,4.9
37101 01,37101,1,Consumer Behavior,Kristin,Donnelly,Spring 2024,57,24,42.1,2.8,4.5,4.5,4.4,4.1,4.2
37101 85,37101,85,Consumer Behavior,Kristin,Donnelly,Spring 2024,27,7,25.9,4.6,4.3,4.4,4.4,3.9,4
37103 01,37103,1,Data-Driven Marketing,Guenter,Hitsch,Spring 2024,36,14,38.9,5.6,3.6,3.1,4,3.6,3.4
37103 02,37103,2,Data-Driven Marketing,Guenter,Hitsch,Spring 2024,31,9,29,5.8,4.8,4.2,4.6,4.2,4.2
37103 81,37103,81,Data-Driven Marketing,Guenter,Hitsch,Spring 2024,16,7,43.8,5.1,5,4.9,5,4.9,4.9
37200 85,37200,85,New Products and Services,Craig,Terrill,Spring 2024,19,17,89.5,5.2,4.4,4.6,4.8,4.6,4.6
37201 01,37201,1,Lab in Developing New Products and Services,Craig,Terrill,Spring 2024,30,23,76.7,11.4,4.7,4.5,4.7,4.4,4.5
37201 81,37201,81,Lab in Developing New Products and Services,Craig,Terrill,Spring 2024,29,22,75.9,8.6,4.2,3.7,4.3,3.9,3.9
37202 01,37202,1,Pricing Strategies,Jean-Pierre,Dube,Spring 2024,65,22,33.8,5.5,4.3,4.5,4.7,4.3,4.3
37202 02,37202,2,Pricing Strategies,Jean-Pierre,Dube,Spring 2024,66,22,33.3,4.9,4.5,4.7,4.6,4.2,4.4
37202 81,37202,81,Pricing Strategies,Jean-Pierre,Dube,Spring 2024,65,30,46.2,6.6,4.7,4.9,4.8,4.7,4.7
37209 01,37209,1,Brand Management in a Digital Age,Thomas,Hafen,Spring 2024,59,36,61,3,4.8,4.7,4.5,4.3,4.6
37212 01,37212,1,Business with Purpose,Abigail,Sussman,Spring 2024,13,6,46.2,3.2,4.5,4.5,4.2,4,4.3
37212 81,37212,81,Business with Purpose,Abigail,Sussman,Spring 2024,11,9,81.8,2.7,4.3,3.7,3.3,3.2,3.1
38001 01,38001,1,Managing in Organizations,Ayelet,Fishbach,Spring 2024,51,18,35.3,4.1,4.6,4.2,3.8,3.5,3.6
38001 02,38001,2,Managing in Organizations,Ayelet,Fishbach,Spring 2024,65,22,33.8,2.5,3.8,3.6,3.7,3.3,3.4
38001 85,38001,85,Managing in Organizations,Ayelet,Fishbach,Spring 2024,36,11,30.6,4.5,4,3.9,4,3.6,3.7
38002 01,38002,1,Managerial Decision Making,Reid,Hastie,Spring 2024,38,15,39.5,3.5,3.8,3,3.6,3.3,3.1
38002 02,38002,2,Managerial Decision Making,Reid,Hastie,Spring 2024,49,16,32.7,3.1,3.6,2.7,3.2,2.9,2.5
38002 81,38002,81,Managerial Decision Making,Reid,Hastie,Spring 2024,22,10,45.5,3,3.9,2.9,3.7,3.4,3.1
38003 01,38003,1,Power and Influence in Organizations,Emma,Levine,Spring 2024,63,50,79.4,3.4,4.6,4.3,4.1,3.7,3.9
38003 02,38003,2,Power and Influence in Organizations,Emma,Levine,Spring 2024,59,40,67.8,2.9,4.6,4.4,4.2,3.9,4
38003 81,38003,81,Power and Influence in Organizations,Emma,Levine,Spring 2024,53,38,71.7,3.1,4.6,4.6,4.5,4.2,4.2
38102 81,38102,81,Persuasion II,Hal,Weitzman,Spring 2024,28,11,39.3,2.5,4.5,4.8,4.7,4.5,4.5
38103 01,38103,1,Strategies and Processes of Negotiation,Joshua,Jackson,Spring 2024,50,40,80,3.2,4.7,4.6,4.7,4.5,4.6
38103 02,38103,2,Strategies and Processes of Negotiation,Joshua,Jackson,Spring 2024,53,41,77.4,3.7,4.8,4.7,4.6,4.5,4.7
38103 03,38103,3,Strategies and Processes of Negotiation,Elena,Zinchenko,Spring 2024,54,19,35.2,3.5,4.5,4.6,4.7,4.7,4.7
38103 85,38103,85,Strategies and Processes of Negotiation,Elena,Zinchenko,Spring 2024,48,23,47.9,3.6,4.3,4.4,4.4,4.2,4.3
38105 01,38105,1,Advanced Negotiations,George,Wu,Spring 2024,40,10,25,2.9,3,2.7,3.6,3.4,3
38105 02,38105,2,Advanced Negotiations,George,Wu,Spring 2024,40,11,27.5,3.4,4.2,4,4.2,4.2,4.3
38105 81,38105,81,Advanced Negotiations,George,Wu,Spring 2024,31,14,45.2,3.5,3.8,3.8,3.9,3.4,3.4
38122 02,38122,2,Diversity in Organizations,Jane,Risen,Spring 2024,14,5,35.7,4.2,4.6,4.2,4.2,4,3.8
38122 85,38122,85,Diversity in Organizations,Jane,Risen,Spring 2024,14,6,42.9,3.8,4.8,4.8,4.7,4.3,4.2
39001 81,39001,81,Strategy and Structure: Markets and Organizations,Ningzi,Li,Spring 2024,30,20,66.7,3.7,3.8,3.6,4,3.7,3.6
39101 01,39101,1,Technology Strategy,Marc James,Knez,Spring 2024,45,16,35.6,4.1,3.8,3.4,4.1,3.5,3.6
39101 85,39101,85,Technology Strategy,Marc James,Knez,Spring 2024,34,7,20.6,4,4.3,4,4.6,4.1,3.9
40000 01,40000,1,Operations Management: Business Process Fundamentals,Yuan,Zhong,Spring 2024,62,22,35.5,4.6,4.2,3.8,4.1,3.8,3.6
40000 02,40000,2,Operations Management: Business Process Fundamentals,Yuan,Zhong,Spring 2024,59,21,35.6,4,4.3,3.8,4,3.6,3.4
40000 81,40000,81,Operations Management: Business Process Fundamentals,Yuan,Zhong,Spring 2024,58,14,24.1,4.7,4.3,4,4.3,3.9,4
40108 81,40108,81,Revenue Management,Rene,Caldentey,Spring 2024,20,7,35,6.9,4.3,4,4.3,4,4.1
40110 01,40110,1,Managing Service Operations,Amy,Ward,Spring 2024,44,35,79.5,3.3,4.1,3.9,4.1,3.7,3.7
40110 81,40110,81,Managing Service Operations,Amy,Ward,Spring 2024,34,24,70.6,3.9,4.5,4.1,4.3,4,4
41000 81,41000,81,Business Statistics,Carlos,Carvalho,Spring 2024,55,22,40,3.1,4.9,4.9,4.6,4.4,4.5
41000 85,41000,85,Business Statistics,Carlos,Carvalho,Spring 2024,32,18,56.3,3.5,4.9,4.9,4.8,4.7,4.9
41201 01,41201,1,Big Data,Veronika,Rockova,Spring 2024,59,23,39,5.8,3.3,3.1,3.6,3.1,2.9
41201 02,41201,2,Big Data,Veronika,Rockova,Spring 2024,58,25,43.1,7,3.8,3.8,3.9,3.6,3.6
41201 81,41201,81,Big Data,Veronika,Rockova,Spring 2024,38,15,39.5,9.4,4,3.9,4.3,3.9,3.9
41903 50,41903,50,Applied Econometrics,Christian,Hansen,Spring 2024,19,6,31.6,9.7,4.8,4.7,4.8,4.8,4.5
42001 01,42001,1,Competitive Strategy,Thomas,Covert,Spring 2024,63,45,71.4,3.6,4.1,3.7,3.7,3.2,3.4
42001 81,42001,81,Competitive Strategy,Thomas,Covert,Spring 2024,37,25,67.6,5,4.5,4.7,4.5,4.3,4.2
42001 85,42001,85,Competitive Strategy,Thomas,Covert,Spring 2024,38,26,68.4,5.1,4.4,4.2,4.3,4.2,4
42005 81,42005,81,Literature and Leadership,Brian,Barry,Spring 2024,30,11,36.7,5,4.2,4.4,4.1,4.1,4
42119 81,42119,81,Culture as a Competitive Business Advantage,Elena,Grotto,Spring 2024,19,12,63.2,3.8,4.4,4.3,4.3,4,3.9
42119 81,42119,81,Culture as a Competitive Business Advantage,Felicia,Joy,Spring 2024,19,12,63.2,3.8,4.3,4,4.3,4,3.9
42124 01,42124,1,Storytelling and Narratives in Business,Guy,Rolnik,Spring 2024,63,22,34.9,2.6,4.5,4.7,4.5,4.1,4.4
42124 81,42124,81,Storytelling and Narratives in Business,Guy,Rolnik,Spring 2024,62,42,67.7,2.6,4.7,4.8,4.7,4.5,4.7
42124 85,42124,85,Storytelling and Narratives in Business,Guy,Rolnik,Spring 2024,60,36,60,3.2,4.6,4.7,4.7,4.4,4.5
42127 01,42127,1,"Pivot for Success - Hone the Vision, Shift the Strategy, Make the Right Moves in Today's Marketplace",Amy,Hilliard,Spring 2024,25,9,36,2.2,3.1,2.8,2.4,2.2,2
42131 81,42131,81,Leadership in the Emerging Ecosystem Economy,Laurent,Therivel,Spring 2024,12,6,50,3.3,4.8,5,4.7,4.7,4.7
42131 81,42131,81,Leadership in the Emerging Ecosystem Economy,Venkata,Atluri,Spring 2024,12,6,50,3.3,4.7,4.7,4.7,4.7,4.7
42710 01,42710,1,Social Impact Lab,Susana,Vasquez,Spring 2024,13,13,100,4.9,4.3,4.6,4.6,4.7,4.6
42711 01,42711,1,Global Social Entrepreneurship Lab,Andrew,Hanna,Spring 2024,36,36,100,5.1,4.9,5,4.8,4.9,4.9
42726 01,42726,1,Art + Business Lab,Mary,Ittelson,Spring 2024,24,11,45.8,3.3,4.1,4.5,3.4,3.2,3.5
28620 01,28620,1,Crony Capitalism,Luigi G,Zingales,Spring 2024,28,8,28.6,4.6,4.4,4.6,4.5,4.4,4.4
33113 81,33113,81,History of Economics Ideas,Brian,Barry,Summer 2020,42,26,61.9,3.4,4.3,4,4,3.9,4
30121 81,30121,81,Accounting for Entrepreneurship:  From Start Up to IPO,Philip,Berger,Summer 2020,34,24,70.6,5,4.4,4.2,4.3,4.3,4.3
30121 82,30121,82,Accounting for Entrepreneurship:  From Start Up to IPO,Philip,Berger,Summer 2020,58,43,74.1,3.9,4.7,4.2,4.4,4.3,4.4
30121 85,30121,85,Accounting for Entrepreneurship:  From Start Up to IPO,Philip,Berger,Summer 2020,21,11,52.4,4,4.7,4.6,4.6,4.5,4.6
36110 81,36110,81,Application Development,Raghuveera,Betina,Summer 2020,20,11,55,8.1,4.7,4.6,5,4.9,4.8
36110 82,36110,82,Application Development,Raghuveera,Betina,Summer 2020,19,9,47.4,8.1,5,4.9,5,5,5
36110 83,36110,83,Application Development,Raghuveera,Betina,Summer 2020,13,8,61.5,7.5,4.9,4.8,4.8,4.9,4.8
40000 81,40000,81,Operations Management: Business Process Fundamentals,Sergio,Chayet,Summer 2020,67,45,67.2,6.4,4.8,4.8,4.6,4.4,4.6
40000 85,40000,85,Operations Management: Business Process Fundamentals,Sergio,Chayet,Summer 2020,69,47,68.1,4.9,4.9,5,4.9,4.7,4.9
40111 85,40111,85,Project Management,Sergio,Chayet,Summer 2020,40,23,57.5,4.3,4.7,4.7,4.7,4.6,4.6
41301 81,41301,81,"Statistical Insight into Marketing, Consulting, and Entrepreneurship",Zvi,Gilula,Summer 2020,40,29,72.5,6.2,3.6,3.7,3.9,3.5,3.4
42710 81,42710,81,Social Impact Lab,Christina,Hachikian,Summer 2020,12,10,83.3,8.6,4.6,4.6,4.6,4.6,4.5
35000 81,35000,81,Investments,Charles,Hadlock,Summer 2020,70,49,70,6.9,4,4.3,4.4,4.3,4.3
35000 85,35000,85,Investments,Charles,Hadlock,Summer 2020,69,48,69.6,6.5,4.2,4.5,4.5,4.3,4.3
